region,year,ppt
SU,1234,154.9998654
SU,1235,219.1583019
SU,1236,148.1104682
SU,1237,215.8508477
SU,1238,263.8340958
SU,1239,207.5688913
SU,1240,169.4268703
SU,1241,265.180436
SU,1242,225.1786195
SU,1243,183.4698601
SU,1244,228.410993
SU,1245,102.8081943
SU,1246,156.5464882
SU,1247,145.0675457
SU,1248,208.4270048
SU,1249,244.1100646
SU,1250,193.6686625
SU,1251,78.6022605
SU,1252,199.0614236
SU,1253,215.9506189
SU,1254,109.1299785
SU,1255,193.8478875
SU,1256,240.5174919
SU,1257,276.9238428
SU,1258,125.5372713
SU,1259,320.3285791
SU,1260,302.2421286
SU,1261,270.6003767
SU,1262,253.0465554
SU,1263,270.5947255
SU,1264,177.7748251
SU,1265,289.508275
SU,1266,212.1460576
SU,1267,295.6386572
SU,1268,342.2302207
SU,1269,340.8770183
SU,1270,216.8932992
SU,1271,301.5654602
SU,1272,293.2522201
SU,1273,172.824408
SU,1274,144.9763859
SU,1275,343.9393165
SU,1276,125.8507804
SU,1277,215.8435818
SU,1278,155.5160118
SU,1279,136.3299919
SU,1280,142.9391819
SU,1281,190.5314855
SU,1282,196.0641819
SU,1283,88.3922901
SU,1284,206.8916173
SU,1285,99.3024085
SU,1286,112.8108854
SU,1287,170.8013321
SU,1288,136.3048977
SU,1289,191.9854682
SU,1290,301.5071313
SU,1291,207.3277718
SU,1292,189.9958961
SU,1293,202.2369483
SU,1294,168.0803283
SU,1295,97.20263724
SU,1296,228.6685953
SU,1297,208.6412809
SU,1298,347.2761706
SU,1299,148.5244214
SU,1300,244.3104144
